X1,UID,iso2,iso3,code3,FIPS,Admin2,Province_State,Country_Region,Lat,Long_,Combined_Key,latStation,longStation,usaf,wban,station,LatDelta,LongDelta,Delta,StationProximity,GoodLocation
1650,84029215,US,USA,840,29215,Texas,Missouri,US,37.31728859,-91.96564727,"Texas, Missouri, US",37.634,-91.723,999999,23909,SALEM 10 W,-0.31671141000000347,-0.2426472700000062,0.3989784641589646,TRUE,TRUE
1651,84090029,US,USA,840,90029,Unassigned,Missouri,US,0,0,"Unassigned, Missouri, US",0,0,538660,99999,BOGUS CHINESE,0,0,0,TRUE,FALSE
1652,84029217,US,USA,840,29217,Vernon,Missouri,US,37.8457799,-94.34127305,"Vernon, Missouri, US",37.428,-94.583,999999,23908,JOPLIN 24 N,0.4177798999999993,0.24172695000000033,0.4826716929759939,TRUE,TRUE
1653,84029219,US,USA,840,29219,Warren,Missouri,US,38.76529479,-91.16124662,"Warren, Missouri, US",38.583,-91,720169,00116,WASHINGTON REGIONAL AIRPORT,0.18229479000000026,-0.16124662,0.2433759703063731,TRUE,TRUE
1654,84029221,US,USA,840,29221,Washington,Missouri,US,37.96130078,-90.87948158,"Washington, Missouri, US",37.761,-90.428,724454,93996,FARMINGTON REGIONAL ARPT,0.20030077999999918,-0.4514815800000065,0.4939190414915286,TRUE,TRUE
1655,84029223,US,USA,840,29223,Wayne,Missouri,US,37.11303869,-90.46001416,"Wayne, Missouri, US",36.773,-90.325,723300,03975,POPLAR BUFF MUNICIAL ARPT,0.3400386900000001,-0.13501415999999722,0.3658621791022147,TRUE,TRUE
1656,84029225,US,USA,840,29225,Webster,Missouri,US,37.2813734,-92.876329,"Webster, Missouri, US",37.648,-92.652,720477,99999,FLOYD W JONES LEBANON,-0.3666266000000036,-0.22432899999999734,0.4298122428090682,TRUE,TRUE
1657,84029227,US,USA,840,29227,Worth,Missouri,US,40.47945588,-94.42328751,"Worth, Missouri, US",40.353,-94.915,720475,99999,NORTHWEST MISSOURI RGNL,0.12645588000000174,0.4917124900000118,0.5077127755026326,FALSE,FALSE
1658,84029229,US,USA,840,29229,Wright,Missouri,US,37.27029221,-92.46914488,"Wright, Missouri, US",37.648,-92.652,720477,99999,FLOYD W JONES LEBANON,-0.3777077900000023,0.18285511999999926,0.41964171567767183,TRUE,TRUE
1659,84030001,US,USA,840,30001,Beaverhead,Montana,US,45.13434354,-112.8984694,"Beaverhead, Montana, US",45.158,-113.006,999999,04137,DILLON 18 WSW,-0.023656459999997992,0.10753060000000403,0.11010203465918499,TRUE,TRUE
1660,84030003,US,USA,840,30003,Big Horn,Montana,US,45.42335905,-107.492347,"Big Horn, Montana, US",44.769,-106.969,726660,24029,SHERIDAN COUNTY AIRPORT,0.6543590500000036,-0.5233470000000011,0.8379008585303565,FALSE,FALSE
1661,84030005,US,USA,840,30005,Blaine,Montana,US,48.43175214,-108.9582723,"Blaine, Montana, US",48.543,-109.763,727770,94012,HAVRE CITY-COUNTY AIRPORT,-0.11124785999999887,0.8047277000000008,0.812380918967125,FALSE,FALSE
1662,84030007,US,USA,840,30007,Broadwater,Montana,US,46.33277565,-111.4955813,"Broadwater, Montana, US",46.606,-111.964,727720,24144,HELENA REGIONAL AIRPORT,-0.27322434999999956,0.46841870000000085,0.542280023551129,FALSE,FALSE
1663,84030009,US,USA,840,30009,Carbon,Montana,US,45.22850116,-109.0274047,"Carbon, Montana, US",44.867,-108.793,720519,99999,POWELL MUNI,0.3615011600000031,-0.2344046999999989,0.4308464367537897,TRUE,TRUE
1664,84030011,US,USA,840,30011,Carter,Montana,US,45.5197966,-104.5395536,"Carter, Montana, US",45.604,-103.546,726627,94037,BUFFALO,-0.08420339999999982,-0.9935535999999985,0.9971153236434174,FALSE,FALSE
1665,84030013,US,USA,840,30013,Cascade,Montana,US,47.30797024,-111.3467922,"Cascade, Montana, US",47.317,-111.467,721003,99999,INDIA (ULM),-0.009029759999997111,0.12020780000000286,0.1205464713150005,TRUE,TRUE
1666,84030015,US,USA,840,30015,Chouteau,Montana,US,47.88084126,-110.4353362,"Chouteau, Montana, US",47.283,-110.367,720995,99999,BRAVO (GEYSER),0.5978412599999956,-0.0683361999999903,0.6017341675431278,FALSE,FALSE
1667,84030017,US,USA,840,30017,Custer,Montana,US,46.25319932,-105.5737526,"Custer, Montana, US",46.427,-105.883,742300,24037,FRANK WILEY FIELD AIRPORT,-0.17380067999999937,0.3092473999999896,0.35474022999261834,TRUE,TRUE
1668,84030019,US,USA,840,30019,Daniels,Montana,US,48.78420029,-105.5476343,"Daniels, Montana, US",49.05,-105.483,715160,99999,CORONACH SPC  SASK,-0.265799709999996,-0.06463429999999448,0.27354538667755174,TRUE,TRUE
1669,84030021,US,USA,840,30021,Dawson,Montana,US,47.26584855,-104.8944417,"Dawson, Montana, US",47.133,-104.8,726676,24087,DAWSON COMMUNITY AIRPORT,0.1328485499999985,-0.0944417000000044,0.16299684639891943,TRUE,TRUE
1670,84030023,US,USA,840,30023,Deer Lodge,Montana,US,46.05953325,-113.073353,"Deer Lodge, Montana, US",45.965,-112.501,727740,24135,BERT MOONEY AIRPORT,0.09453324999999779,-0.5723529999999926,0.5801073107318624,FALSE,FALSE
1671,84030025,US,USA,840,30025,Fallon,Montana,US,46.33478338,-104.4183565,"Fallon, Montana, US",46.358,-104.25,726777,94055,BAKER MUNICIPAL AIRPORT,-0.023216619999999466,-0.16835650000000157,0.16994976474380571,TRUE,TRUE
1672,84030027,US,USA,840,30027,Fergus,Montana,US,47.26331584,-109.2245206,"Fergus, Montana, US",47.333,-108.933,721009,99999,OSCAR (ROY),-0.06968416000000133,-0.29152059999999835,0.29973345221924236,TRUE,TRUE
1673,84030029,US,USA,840,30029,Flathead,Montana,US,48.29575866,-114.0520569,"Flathead, Montana, US",48.304,-114.264,727790,24146,GLACIER PARK INTERNATIONAL AIRPORT,-0.008241340000004982,0.21194309999999916,0.21210327041940047,TRUE,TRUE
1674,84030031,US,USA,840,30031,Gallatin,Montana,US,45.54486106,-111.1692571,"Gallatin, Montana, US",45.788,-111.161,726797,24132,GALLATIN FIELD AIRPORT,-0.24313893999999436,-0.008257099999994466,0.24327910688082272,TRUE,TRUE
1675,84030033,US,USA,840,30033,Garfield,Montana,US,47.27545948,-107.0002351,"Garfield, Montana, US",47.326,-106.948,727684,94051,JORDAN AIRPORT,-0.05054051999999842,-0.05223510000000431,0.07268321562699803,TRUE,TRUE
1676,84030035,US,USA,840,30035,Glacier,Montana,US,48.70513576,-112.9934235,"Glacier, Montana, US",48.741,-113.433,999999,04130,ST. MARY 1 SSW,-0.03586424000000221,0.43957650000000115,0.441037122091813,TRUE,TRUE
1677,84030037,US,USA,840,30037,Golden Valley,Montana,US,46.3816474,-109.1768522,"Golden Valley, Montana, US",46.45,-109.8,721005,99999,KILO (HARLOWTOWN),-0.06835260000000432,0.6231477999999981,0.6268853631818168,FALSE,FALSE
1678,84030039,US,USA,840,30039,Granite,Montana,US,46.4060522,-113.4414186,"Granite, Montana, US",46.251,-114.125,720759,99999,RAVALLI CO,0.15505220000000008,0.6835813999999942,0.700945586440768,FALSE,FALSE
1679,84030041,US,USA,840,30041,Hill,Montana,US,48.62879827,-110.1129252,"Hill, Montana, US",48.543,-109.763,727770,94012,HAVRE CITY-COUNTY AIRPORT,0.08579826999999796,-0.34992520000000127,0.3602901452024929,TRUE,TRUE
1680,84030043,US,USA,840,30043,Jefferson,Montana,US,46.14907081,-112.094396,"Jefferson, Montana, US",45.965,-112.501,727740,24135,BERT MOONEY AIRPORT,0.18407080999999437,0.4066040000000015,0.4463282154536673,TRUE,TRUE
1681,84030045,US,USA,840,30045,Judith Basin,Montana,US,47.04581276,-110.2660688,"Judith Basin, Montana, US",47.1,-110.167,720996,99999,CHARLIE (STANFORD),-0.05418724000000452,-0.09906879999999774,0.11291981275337663,TRUE,TRUE
1682,84030047,US,USA,840,30047,Lake,Montana,US,47.64514965,-114.0898013,"Lake, Montana, US",48.304,-114.264,727790,24146,GLACIER PARK INTERNATIONAL AIRPORT,-0.6588503500000016,0.17419869999999094,0.6814902572867871,FALSE,FALSE
1683,84030049,US,USA,840,30049,Lewis and Clark,Montana,US,47.12610041,-112.394698,"Lewis and Clark, Montana, US",47.333,-112.1,721001,99999,GOLF (SIMMS),-0.20689958999999902,-0.294698000000011,0.36007548034568276,TRUE,TRUE
1684,84030051,US,USA,840,30051,Liberty,Montana,US,48.56084317,-111.024307,"Liberty, Montana, US",49.217,-111.133,710700,99999,PAKOWKI LAKE AGCM,-0.6561568300000005,0.10869300000000237,0.6650984542191104,FALSE,FALSE
1685,84030053,US,USA,840,30053,Lincoln,Montana,US,48.54265777,-115.4046155,"Lincoln, Montana, US",48.726,-116.295,720923,00310,BOUNDARY COUNTY AIRPORT,-0.18334223000000094,0.8903844999999961,0.9090648663003188,FALSE,FALSE
1686,84030057,US,USA,840,30057,Madison,Montana,US,45.30080065,-111.9173017,"Madison, Montana, US",45.258,-112.554,727700,24138,DILLON AIRPORT,0.042800649999996665,0.6366983000000062,0.6381352684684651,FALSE,FALSE
1687,84030055,US,USA,840,30055,McCone,Montana,US,47.64469406,-105.7944994,"McCone, Montana, US",48.094,-105.574,727686,94017,L M CLAYTON AIRPORT,-0.4493059400000021,-0.22049940000000845,0.50049556753247,FALSE,FALSE
1688,84030059,US,USA,840,30059,Meagher,Montana,US,46.59907074,-110.8898557,"Meagher, Montana, US",46.885,-110.29,999999,04140,LEWISTOWN 42 WSW,-0.2859292599999961,-0.599855699999992,0.6645166683738082,FALSE,FALSE
1689,84030061,US,USA,840,30061,Mineral,Montana,US,47.15283992,-115.0015239,"Mineral, Montana, US",47.457,-115.645,726817,24154,MULLAN PASS,-0.3041600800000026,0.6434761000000009,0.7117407151040462,FALSE,FALSE
1690,84030063,US,USA,840,30063,Missoula,Montana,US,47.03728583,-113.9213508,"Missoula, Montana, US",46.921,-114.093,727730,24153,MISSOULA INTERNATIONAL AIRPORT,0.11628583000000248,0.1716492000000045,0.207330273041423,TRUE,TRUE
1691,84030065,US,USA,840,30065,Musselshell,Montana,US,46.49684637,-108.39498,"Musselshell, Montana, US",45.807,-108.542,726770,24033,BILLINGS LOGAN INTERNATIONAL AIRPORT,0.6898463699999979,0.1470199999999977,0.7053388509093862,FALSE,FALSE
1692,84080030,US,USA,840,80030,Out of MT,Montana,US,0,0,"Out of MT, Montana, US",0,0,538660,99999,BOGUS CHINESE,0,0,0,TRUE,FALSE
1693,84030067,US,USA,840,30067,Park,Montana,US,45.48965095,-110.5264394,"Park, Montana, US",45.698,-110.441,726798,24150,MISSION FIELD AIRPORT,-0.20834905000000248,-0.0854393999999985,0.22518707269349028,TRUE,TRUE
1694,84030069,US,USA,840,30069,Petroleum,Montana,US,47.1182463,-108.2508876,"Petroleum, Montana, US",47.333,-108.933,721009,99999,OSCAR (ROY),-0.21475369999999572,0.6821124000000083,0.7151199045596895,FALSE,FALSE
1695,84030071,US,USA,840,30071,Phillips,Montana,US,48.25936577,-107.9128511,"Phillips, Montana, US",49.067,-107.583,711370,99999,VAL MARIE SOUTHEAST,-0.8076342299999979,-0.32985109999999906,0.872396009641779,FALSE,FALSE
1696,84030073,US,USA,840,30073,Pondera,Montana,US,48.22773388,-112.2252703,"Pondera, Montana, US",48.603,-112.375,727690,24137,CUT BANK MUNICIPAL AIRPORT,-0.37526611999999915,0.14972969999999464,0.4040342112766469,TRUE,TRUE
1697,84030075,US,USA,840,30075,Powder River,Montana,US,45.39617714,-105.636738,"Powder River, Montana, US",46.427,-105.883,742300,24037,FRANK WILEY FIELD AIRPORT,-1.0308228600000007,0.24626200000000154,1.0598305248211064,FALSE,FALSE
1698,84030077,US,USA,840,30077,Powell,Montana,US,46.85538891,-112.9359164,"Powell, Montana, US",46.606,-111.964,727720,24144,HELENA REGIONAL AIRPORT,0.2493889100000004,-0.9719163999999978,1.0034023704476405,FALSE,FALSE
1699,84030079,US,USA,840,30079,Prairie,Montana,US,46.86048047,-105.379384,"Prairie, Montana, US",47.133,-104.8,726676,24087,DAWSON COMMUNITY AIRPORT,-0.27251953000000384,-0.5793840000000046,0.6402754982719768,FALSE,FALSE
1700,84030081,US,USA,840,30081,Ravalli,Montana,US,46.08520862,-114.1189164,"Ravalli, Montana, US",46.251,-114.125,720759,99999,RAVALLI CO,-0.1657913799999946,0.006083599999996636,0.16590295919983636,TRUE,TRUE
1701,84030083,US,USA,840,30083,Richland,Montana,US,47.78668011,-104.5610786,"Richland, Montana, US",47.717,-104.183,727687,94028,SIDNEY-RICHLAND MUNI ARPT,0.06968011000000018,-0.37807859999999494,0.38444602417968676,TRUE,TRUE
1702,84030085,US,USA,840,30085,Roosevelt,Montana,US,48.29607488,-105.0079268,"Roosevelt, Montana, US",48.308,-105.102,999999,94060,WOLF POINT 29 ENE,-0.011925120000000788,0.09407319999999686,0.09482602725651766,TRUE,TRUE
1703,84030087,US,USA,840,30087,Rosebud,Montana,US,46.23397237,-106.729288,"Rosebud, Montana, US",46.427,-105.883,742300,24037,FRANK WILEY FIELD AIRPORT,-0.19302763000000311,-0.8462880000000013,0.8680224910032114,FALSE,FALSE
1704,84030089,US,USA,840,30089,Sanders,Montana,US,47.67657534,-115.1329916,"Sanders, Montana, US",47.457,-115.645,726817,24154,MULLAN PASS,0.21957533999999868,0.5120083999999991,0.5571049556472049,FALSE,FALSE
1705,84030091,US,USA,840,30091,Sheridan,Montana,US,48.72085833,-104.503829,"Sheridan, Montana, US",48.489,-105.21,999999,94059,WOLF POINT 34 NE,0.23185833000000144,0.7061709999999977,0.7432602279359405,FALSE,FALSE
1706,84030093,US,USA,840,30093,Silver Bow,Montana,US,45.90018933,-112.6620092,"Silver Bow, Montana, US",45.965,-112.501,727740,24135,BERT MOONEY AIRPORT,-0.06481066999999996,-0.1610091999999952,0.17356377914325138,TRUE,TRUE
1707,84030095,US,USA,840,30095,Stillwater,Montana,US,45.67071407,-109.3950061,"Stillwater, Montana, US",45.807,-108.542,726770,24033,BILLINGS LOGAN INTERNATIONAL AIRPORT,-0.13628592999999967,-0.8530061000000018,0.8638247862577098,FALSE,FALSE
1708,84030097,US,USA,840,30097,Sweet Grass,Montana,US,45.81367654,-109.9425686,"Sweet Grass, Montana, US",45.698,-110.441,726798,24150,MISSION FIELD AIRPORT,0.1156765400000026,0.4984314000000012,0.5116785342501026,FALSE,FALSE
1709,84030099,US,USA,840,30099,Teton,Montana,US,47.83741052,-112.2410688,"Teton, Montana, US",47.7,-111.95,721002,99999,HOTEL (FAIRFIELD),0.13741051999999598,-0.2910687999999908,0.32187372887532145,TRUE,TRUE
1710,84030101,US,USA,840,30101,Toole,Montana,US,48.65577551,-111.6942414,"Toole, Montana, US",48.603,-112.375,727690,24137,CUT BANK MUNICIPAL AIRPORT,0.05277550999999647,0.6807586000000043,0.6828012345695675,FALSE,FALSE
1711,84030103,US,USA,840,30103,Treasure,Montana,US,46.2097322,-107.2666516,"Treasure, Montana, US",45.807,-108.542,726770,24033,BILLINGS LOGAN INTERNATIONAL AIRPORT,0.40273219999999554,1.2753483999999986,1.3374254245749153,FALSE,FALSE
1712,84090030,US,USA,840,90030,Unassigned,Montana,US,0,0,"Unassigned, Montana, US",0,0,538660,99999,BOGUS CHINESE,0,0,0,TRUE,FALSE
1713,84030105,US,USA,840,30105,Valley,Montana,US,48.36435097,-106.6669635,"Valley, Montana, US",48.214,-106.621,727680,94008,WOKAL FIELD/GLASGOW INTL AIRPORT,0.15035096999999809,-0.04596349999999916,0.15721977455838768,TRUE,TRUE
1714,84030107,US,USA,840,30107,Wheatland,Montana,US,46.46652491,-109.8464636,"Wheatland, Montana, US",46.45,-109.8,721005,99999,KILO (HARLOWTOWN),0.01652490999999401,-0.04646360000000982,0.04931469127419145,TRUE,TRUE
1715,84030109,US,USA,840,30109,Wibaux,Montana,US,46.95925154,-104.2510927,"Wibaux, Montana, US",46.925,-103.982,720854,00282,BEACH AIRPORT,0.034251539999999636,-0.26909270000000163,0.27126379999119393,TRUE,TRUE
1716,84030111,US,USA,840,30111,Yellowstone,Montana,US,45.93955949,-108.2691486,"Yellowstone, Montana, US",45.807,-108.542,726770,24033,BILLINGS LOGAN INTERNATIONAL AIRPORT,0.13255948999999845,0.2728514000000075,0.30334782819566025,TRUE,TRUE
1717,84031001,US,USA,840,31001,Adams,Nebraska,US,40.5244942,-98.50117804,"Adams, Nebraska, US",40.601,-98.426,725525,94949,HASTINGS MUNICIPAL AIRPORT,-0.07650579999999962,-0.07517803999999728,0.10726078095875087,TRUE,TRUE
1718,84031003,US,USA,840,31003,Antelope,Nebraska,US,42.17695516,-98.0666283,"Antelope, Nebraska, US",41.73,-98.054,723441,54921,ALBION MUNICIPAL AIRPORT,0.4469551600000017,-0.012628300000002923,0.44713352481279817,TRUE,TRUE
1719,84031005,US,USA,840,31005,Arthur,Nebraska,US,41.56896142,-101.6959559,"Arthur, Nebraska, US",41.119,-101.768,725621,94063,SEARLE FIELD AIRPORT,0.44996142000000106,0.07204409999999939,0.45569247506759125,TRUE,TRUE
1720,84031007,US,USA,840,31007,Banner,Nebraska,US,41.54634427,-103.7114332,"Banner, Nebraska, US",41.583,-103.667,720979,99999,CHARLIE (GERING),-0.036655729999999664,-0.044433200000000284,0.057601664941847826,TRUE,TRUE
1721,84031009,US,USA,840,31009,Blaine,Nebraska,US,41.91311716,-99.97677845,"Blaine, Nebraska, US",41.964,-100.569,722211,94087,THOMAS COUNTY AIRPORT,-0.050882839999999874,0.592221550000005,0.5944034216682085,FALSE,FALSE
1722,84031011,US,USA,840,31011,Boone,Nebraska,US,41.70759415,-98.06737183,"Boone, Nebraska, US",41.73,-98.054,723441,54921,ALBION MUNICIPAL AIRPORT,-0.022405849999998395,-0.013371829999996976,0.026092680041943702,TRUE,TRUE
1723,84031013,US,USA,840,31013,Box Butte,Nebraska,US,42.22079243,-103.0878834,"Box Butte, Nebraska, US",42.057,-102.802,725635,24044,ALLIANCE MUNICIPAL AIRPORT,0.16379243000000088,-0.2858833999999888,0.3294803158321583,TRUE,TRUE
1724,84031015,US,USA,840,31015,Boyd,Nebraska,US,42.8997274,-98.76486568,"Boyd, Nebraska, US",42.47,-98.688,725566,04957,THE O'NEILL MUNI-JOHN L BAKER FIELD AIRPORT,0.4297274000000044,-0.07686567999999738,0.43654778784530085,TRUE,TRUE
1725,84031017,US,USA,840,31017,Brown,Nebraska,US,42.43018907,-99.92904055,"Brown, Nebraska, US",42.577,-100.001,725556,94975,AINSWORTH MUNICIPAL ARPT,-0.1468109300000009,0.07195945000000847,0.16349804773075696,TRUE,TRUE
1726,84031019,US,USA,840,31019,Buffalo,Nebraska,US,40.85486962,-99.07500296,"Buffalo, Nebraska, US",40.733,-99,725526,14905,KEARNEY MUNICIPAL AIRPORT,0.12186962000000534,-0.07500296000000617,0.14310013377949102,TRUE,TRUE
1727,84031021,US,USA,840,31021,Burt,Nebraska,US,41.85056773,-96.32605633,"Burt, Nebraska, US",41.764,-96.178,725527,94978,TEKAMAH MUNICIPAL AIRPORT,0.08656772999999873,-0.14805633000000284,0.1715069932405744,TRUE,TRUE
1728,84031023,US,USA,840,31023,Butler,Nebraska,US,41.22703692,-97.13106306,"Butler, Nebraska, US",41.448,-97.343,725565,94951,COLUMBUS MUNICIPAL AIRPORT,-0.2209630799999971,0.21193694000000107,0.30617307076170036,TRUE,TRUE
1729,84031025,US,USA,840,31025,Cass,Nebraska,US,40.90899107,-96.13971217,"Cass, Nebraska, US",40.948,-95.917,722291,00470,PLATTSMOUTH MUNICIPAL AIRPORT,-0.039008930000001385,-0.2227121699999941,0.22610264767545576,TRUE,TRUE
1730,84031027,US,USA,840,31027,Cedar,Nebraska,US,42.5988851,-97.25311951,"Cedar, Nebraska, US",42.879,-97.364,726525,94911,CHAN GURNEY MUNICIPAL ARPT,-0.28011490000000094,0.11088048999999955,0.3012620790352655,TRUE,TRUE
1731,84031029,US,USA,840,31029,Chase,Nebraska,US,40.5237198,-101.6978026,"Chase, Nebraska, US",40.51,-101.62,725626,24091,IMPERIAL MUNICIPAL AIRPORT,0.013719800000004057,-0.07780259999999828,0.07900302195992152,TRUE,TRUE
1732,84031031,US,USA,840,31031,Cherry,Nebraska,US,42.54502621,-101.1244332,"Cherry, Nebraska, US",42.068,-101.445,999999,94079,WHITMAN 5 ENE,0.47702621000000534,0.3205667999999946,0.5747321796186513,FALSE,FALSE
1733,84031033,US,USA,840,31033,Cheyenne,Nebraska,US,41.21999357,-102.9941693,"Cheyenne, Nebraska, US",41.217,-103.1,720984,99999,GOLF (SIDNEY),0.002993570000001,0.1058306999999985,0.1058730302004934,TRUE,TRUE
1734,84031035,US,USA,840,31035,Clay,Nebraska,US,40.52439441,-98.05126296,"Clay, Nebraska, US",40.601,-98.426,725525,94949,HASTINGS MUNICIPAL AIRPORT,-0.07660558999999978,0.3747370399999994,0.3824869482311903,TRUE,TRUE
1735,84031037,US,USA,840,31037,Colfax,Nebraska,US,41.57486951,-97.0868542,"Colfax, Nebraska, US",41.448,-97.343,725565,94951,COLUMBUS MUNICIPAL AIRPORT,0.1268695099999988,0.25614579999999876,0.28584356460357674,TRUE,TRUE
1736,84031039,US,USA,840,31039,Cuming,Nebraska,US,41.91637624,-96.78730772,"Cuming, Nebraska, US",42.242,-96.983,722241,54925,WAYNE MUNICIPAL AIRPORT,-0.32562375999999915,0.19569228000000294,0.3799030159503035,TRUE,TRUE
1737,84031041,US,USA,840,31041,Custer,Nebraska,US,41.39374521,-99.72805369,"Custer, Nebraska, US",41.433,-99.633,725555,94946,BROKEN BOW MUNICIPAL ARPT,-0.039254790000001094,-0.0950536900000003,0.10284037398104084,TRUE,TRUE
1738,84031043,US,USA,840,31043,Dakota,Nebraska,US,42.39040144,-96.56656425,"Dakota, Nebraska, US",42.391,-96.379,725570,14943,SIOUX GATEWAY/COL BUD DAY FIELD AP,-5.985600000002478e-4,-0.1875642499999941,0.18756520506782137,TRUE,TRUE
1739,84031045,US,USA,840,31045,Dawes,Nebraska,US,42.71985036,-103.1313774,"Dawes, Nebraska, US",42.837,-103.098,725636,24017,CHADRON MUNICIPAL AIRPORT,-0.11714964000000094,-0.03337740000000622,0.12181169477061814,TRUE,TRUE
1740,84031047,US,USA,840,31047,Dawson,Nebraska,US,40.87028216,-99.8201461,"Dawson, Nebraska, US",40.789,-99.771,725624,14994,JIM KELLY FIELD AIRPORT,0.08128216000000066,-0.049146100000001525,0.0949848865845291,TRUE,TRUE
1741,84031049,US,USA,840,31049,Deuel,Nebraska,US,41.11168186,-102.3333331,"Deuel, Nebraska, US",41.05,-102.867,720986,99999,INDIA (SIDNEY),0.0616818600000002,0.5336669,0.5372197055290039,FALSE,FALSE
1742,84031051,US,USA,840,31051,Dixon,Nebraska,US,42.49188363,-96.86782408,"Dixon, Nebraska, US",42.242,-96.983,722241,54925,WAYNE MUNICIPAL AIRPORT,0.24988362999999936,0.11517591999999865,0.2751496339990709,TRUE,TRUE
1743,84031053,US,USA,840,31053,Dodge,Nebraska,US,41.58071748,-96.65598179,"Dodge, Nebraska, US",41.449,-96.52,725564,04924,FREMONT MUNICIPAL AIRPORT,0.13171747999999894,-0.13598179000000243,0.18931598387129092,TRUE,TRUE
1744,84031055,US,USA,840,31055,Douglas,Nebraska,US,41.29518299,-96.15085305,"Douglas, Nebraska, US",41.196,-96.112,720308,04992,MILLARD AIRPORT,0.09918299000000275,-0.03885305000000017,0.10652147670607631,TRUE,TRUE
1745,84031057,US,USA,840,31057,Dundy,Nebraska,US,40.17638677,-101.6876522,"Dundy, Nebraska, US",40.51,-101.62,725626,24091,IMPERIAL MUNICIPAL AIRPORT,-0.33361322999999743,-0.06765219999999772,0.3404035948633194,TRUE,TRUE
1746,84031059,US,USA,840,31059,Fillmore,Nebraska,US,40.52458567,-97.59646937,"Fillmore, Nebraska, US",40.894,-97.626,725512,14989,YORK MUNICIPAL AIRPORT,-0.3694143299999979,0.02953063000001066,0.37059277558736203,TRUE,TRUE
1747,84031061,US,USA,840,31061,Franklin,Nebraska,US,40.17636348,-98.95299073,"Franklin, Nebraska, US",40.45,-99.339,725628,04935,BREWSTER FIELD AIRPORT,-0.2736365200000037,0.3860092700000024,0.4731596998938595,TRUE,TRUE
1748,84031063,US,USA,840,31063,Frontier,Nebraska,US,40.52993007,-100.3924658,"Frontier, Nebraska, US",40.206,-100.591,725625,94040,MC COOK MUNICIPAL AIRPORT,0.32393006999999585,0.19853419999999744,0.37992962350919834,TRUE,TRUE
1749,84031065,US,USA,840,31065,Furnas,Nebraska,US,40.17642064,-99.91247454,"Furnas, Nebraska, US",39.85,-99.895,720433,99999,NORTON MUNI,0.32642064000000204,-0.017474540000009142,0.32688804469760413,TRUE,TRUE
1750,84031067,US,USA,840,31067,Gage,Nebraska,US,40.26186809,-96.68946704,"Gage, Nebraska, US",40.301,-96.754,725515,94947,BEATRICE MUNICIPAL AIRPORT,-0.039131910000001824,0.06453296000000819,0.07547058570470286,TRUE,TRUE
1751,84031069,US,USA,840,31069,Garden,Nebraska,US,41.61703149,-102.3313973,"Garden, Nebraska, US",41.317,-102.833,720985,99999,HOTEL (GURLEY),0.30003149000000207,0.5016026999999923,0.5844862390500769,FALSE,FALSE
1752,84031071,US,USA,840,31071,Garfield,Nebraska,US,41.91428955,-98.99111827,"Garfield, Nebraska, US",41.623,-98.948,725524,94958,EVELYN SHARP FIELD AIRPORT,0.2912895500000019,-0.0431182700000079,0.2944635582665488,TRUE,TRUE
1753,84031073,US,USA,840,31073,Gosper,Nebraska,US,40.51481965,-99.83020279,"Gosper, Nebraska, US",40.789,-99.771,725624,14994,JIM KELLY FIELD AIRPORT,-0.27418035000000174,-0.059202790000000505,0.2804992596601774,TRUE,TRUE
1754,84031075,US,USA,840,31075,Grant,Nebraska,US,41.91528587,-101.740701,"Grant, Nebraska, US",42.068,-101.445,999999,94079,WHITMAN 5 ENE,-0.15271412999999967,-0.2957010000000082,0.33280728192553366,TRUE,TRUE
1755,84031077,US,USA,840,31077,Greeley,Nebraska,US,41.56742671,-98.52150266,"Greeley, Nebraska, US",41.623,-98.948,725524,94958,EVELYN SHARP FIELD AIRPORT,-0.05557328999999811,0.4264973399999974,0.4301027453859104,TRUE,TRUE
1756,84031079,US,USA,840,31079,Hall,Nebraska,US,40.87257079,-98.50218293,"Hall, Nebraska, US",40.961,-98.314,725520,14935,CENTRAL NEBRASKA REGIONAL AIRPORT,-0.08842921000000104,-0.18818293000001063,0.20792436202766906,TRUE,TRUE
1757,84031081,US,USA,840,31081,Hamilton,Nebraska,US,40.87349452,-98.02099117,"Hamilton, Nebraska, US",40.893,-97.997,725513,04901,ARRA MUNI-AL POTTER FLD AP,-0.01950547999999941,-0.02399117000000217,0.030919896312882115,TRUE,TRUE
1758,84031083,US,USA,840,31083,Harlan,Nebraska,US,40.17658508,-99.40438879,"Harlan, Nebraska, US",40.45,-99.339,725628,04935,BREWSTER FIELD AIRPORT,-0.27341492000000045,-0.06538879000000009,0.28112526093588736,TRUE,TRUE
1759,84031085,US,USA,840,31085,Hayes,Nebraska,US,40.52451972,-101.0603568,"Hayes, Nebraska, US",40.51,-101.62,725626,24091,IMPERIAL MUNICIPAL AIRPORT,0.014519720000002678,0.5596432000000107,0.5598315224914817,FALSE,FALSE
1760,84031087,US,USA,840,31087,Hitchcock,Nebraska,US,40.17609175,-101.0416477,"Hitchcock, Nebraska, US",39.84,-101.042,720421,03043,ATWOOD-RAWLNS CO CTY CO AP,0.33609174999999425,3.523000000029697e-4,0.3360919346448954,TRUE,TRUE
